Order_id,Total_Sale,Quarter_id,Product_SKU,Region,order_size
10331,1765.66,4,S18_3685,NA,Small
10343,3734.72,4,S18_3685,EMEA,Medium
10367,4808.38,1,S18_3685,NA,Medium
10379,2266.56,1,S18_3685,EMEA,Small
10406,10468.9,2,S18_3685,EMEA,Large
10419,5589.14,2,S18_3685,EMEA,Medium
10108,2914.11,1,S18_3782,Japan,Small
10122,1740.9,2,S18_3782,EMEA,Small
10135,2266.2,3,S18_3782,NA,Small
10146,3155.58,3,S18_3782,NA,Medium
10159,1357.86,4,S18_3782,NA,Small
10169,2598.82,4,S18_3782,APAC,Small
10180,1057.56,4,S18_3782,EMEA,Small
10191,3127.82,4,S18_3782,EMEA,Medium
10211,2488.14,1,S18_3782,EMEA,Small
10224,2220.72,1,S18_3782,EMEA,Small
10237,1357.72,2,S18_3782,NA,Small
10252,1638.04,2,S18_3782,EMEA,Small
10264,2626.08,2,S18_3782,NA,Small
10276,1661.88,3,S18_3782,NA,Small
10286,2173.6,3,S18_3782,EMEA,Small
10299,2182.05,3,S18_3782,EMEA,Small
10310,2819.88,4,S18_3782,EMEA,Small
10319,2598.64,4,S18_3782,NA,Small
10330,2019.27,4,S18_3782,Japan,Small
10342,1454.7,4,S18_3782,APAC,Small
10355,1657.57,4,S18_3782,EMEA,Small
10363,2851.84,1,S18_3782,EMEA,Small
10378,4609.64,1,S18_3782,EMEA,Medium
10390,5079.96,1,S18_3782,NA,Medium
10403,1879.92,2,S18_3782,EMEA,Small
10106,4774.86,1,S18_3856,EMEA,Medium
10119,2687.04,2,S18_3856,EMEA,Small
10130,3423.75,2,S18_3856,NA,Medium
10143,3455.76,3,S18_3856,NA,Medium
10155,3622.97,4,S18_3856,EMEA,Medium
10167,3599.58,4,S18_3856,EMEA,Medium
10178,5386.56,4,S18_3856,EMEA,Medium
10186,4918.78,4,S18_3856,EMEA,Medium
10197,2538.8,4,S18_3856,EMEA,Small
10209,2498.6,1,S18_3856,NA,Small
10222,3858.75,1,S18_3856,NA,Medium
10249,5600.5,2,S18_3856,NA,Medium
10262,4103.46,2,S18_3856,EMEA,Medium
10273,4287.5,3,S18_3856,EMEA,Medium
10283,5795.54,3,S18_3856,NA,Medium
10296,1863.4,3,S18_3856,EMEA,Small
10307,4166.88,4,S18_3856,NA,Medium
10316,4080.07,4,S18_3856,EMEA,Medium
10328,3815.48,4,S18_3856,EMEA,Medium
10338,5526.45,4,S18_3856,EMEA,Medium
10351,3374.6,4,S18_3856,EMEA,Medium
10373,3024.5,1,S18_3856,EMEA,Medium
10386,1266.1,1,S18_3856,EMEA,Small
10398,4811.85,1,S18_3856,EMEA,Medium
10400,7307.42,2,S18_3856,NA,Large
10415,6209.25,2,S18_3856,APAC,Medium
10104,5348.5,1,S18_4027,EMEA,Medium
10117,2780.58,2,S18_4027,Japan,Small
10127,3447,2,S18_4027,NA,Medium
10142,3791.52,3,S18_4027,NA,Medium
10152,4524.1,3,S18_4027,APAC,Medium
10165,3337.6,4,S18_4027,Japan,Medium
10176,5532.12,4,S18_4027,EMEA,Medium
10185,5096.91,4,S18_4027,NA,Medium
10196,4537.08,4,S18_4027,NA,Medium
10207,6146.8,4,S18_4027,NA,Medium
10220,8258,1,S18_4027,EMEA,Large
10230,7238.28,1,S18_4027,EMEA,Large
10247,6756,2,S18_4027,EMEA,Medium
10272,3734,3,S18_4027,NA,Medium
10282,4674.8,3,S18_4027,NA,Medium
10292,7140.76,3,S18_4027,NA,Large
10306,3600.65,4,S18_4027,EMEA,Medium
10314,4206.74,4,S18_4027,EMEA,Medium
10324,5379.71,4,S18_4027,NA,Medium
10337,5679.36,4,S18_4027,NA,Medium
10349,4394.84,4,S18_4027,NA,Medium
10358,2528.25,4,S18_4027,EMEA,Small
10372,7031.52,1,S18_4027,Japan,Large
10383,5340.9,1,S18_4027,EMEA,Medium
10394,6376.58,1,S18_4027,EMEA,Medium
10413,6896.75,2,S18_4027,NA,Medium
10100,1903.22,1,S18_4409,NA,Small
10110,2499.56,1,S18_4409,EMEA,Small
10124,3081.24,2,S18_4409,NA,Medium
10148,3598.22,3,S18_4409,APAC,Medium
10162,3912.09,4,S18_4409,NA,Medium
10173,1584.66,4,S18_4409,EMEA,Small
10182,3942.72,4,S18_4409,NA,Medium
10193,2341.2,4,S18_4409,APAC,Small
10204,2482.11,4,S18_4409,NA,Small
10213,3602.02,1,S18_4409,EMEA,Medium
10227,3566.94,1,S18_4409,EMEA,Medium
10241,3787.98,2,S18_4409,EMEA,Medium
10280,3704.05,3,S18_4409,EMEA,Medium
10288,2834.65,3,S18_4409,APAC,Small
10302,3392.26,4,S18_4409,EMEA,Medium
10311,3358.31,4,S18_4409,EMEA,Medium
10332,7310,4,S18_4409,EMEA,Large
10344,2203.11,4,S18_4409,EMEA,Small
10367,2696.96,1,S18_4409,NA,Small
10380,3376.64,1,S18_4409,EMEA,Medium
10407,541.14,2,S18_4409,NA,Small
10420,6134.7,2,S18_4409,APAC,Medium
10105,3382.5,1,S18_4522,EMEA,Medium
10117,2240.66,2,S18_4522,Japan,Small
10128,3962.88,2,S18_4522,EMEA,Medium
10142,1685.28,3,S18_4522,NA,Small
10153,1834.36,3,S18_4522,EMEA,Small
10166,1916.98,4,S18_4522,NA,Small
10177,2611,4,S18_4522,EMEA,Small
10185,3630.28,4,S18_4522,NA,Medium
10197,5090.5,4,S18_4522,EMEA,Medium
10208,3949.65,1,S18_4522,EMEA,Medium
10221,3491.67,1,S18_4522,EMEA,Medium
10232,2059.19,1,S18_4522,EMEA,Small
10248,3170.16,2,S18_4522,NA,Medium
10261,1790.6,2,S18_4522,NA,Small
10273,2345.97,3,S18_4522,EMEA,Small
10283,3580.88,3,S18_4522,NA,Medium
10293,4946.06,3,S18_4522,EMEA,Medium
10306,3525.6,4,S18_4522,EMEA,Medium
10315,3602.16,4,S18_4522,EMEA,Medium
10326,4300.5,4,S18_4522,EMEA,Medium
10337,4498.19,4,S18_4522,NA,Medium
10350,3023.1,4,S18_4522,EMEA,Medium
10372,3562.49,1,S18_4522,Japan,Medium
10383,1640.24,1,S18_4522,EMEA,Small
10396,4739.4,1,S18_4522,NA,Medium
10414,1207.68,2,S18_4522,NA,Small
10103,4228.2,1,S18_4600,EMEA,Medium
10114,4815.45,2,S18_4600,EMEA,Medium
10126,7083,2,S18_4600,EMEA,Large
10140,4601.2,3,S18_4600,NA,Medium
10150,6467.02,3,S18_4600,Japan,Medium
10164,5012.55,4,S18_4600,EMEA,Medium
10175,5121.59,4,S18_4600,EMEA,Medium
10183,2441.04,4,S18_4600,NA,Small
10194,4262.08,4,S18_4600,EMEA,Medium
10207,6658.02,4,S18_4600,NA,Medium
10217,4509.08,1,S18_4600,APAC,Medium
10229,4716.23,1,S18_4600,NA,Medium
10245,2390.22,2,S18_4600,NA,Small
10259,4666.62,2,S18_4600,APAC,Medium
10270,5383.08,3,S18_4600,APAC,Medium
10281,2482.25,3,S18_4600,NA,Small
10291,5288.64,3,S18_4600,EMEA,Medium
10305,2184.38,4,S18_4600,NA,Small
10313,2881.76,4,S18_4600,NA,Small
10323,6203.06,4,S18_4600,EMEA,Medium
10334,6763.47,4,S18_4600,EMEA,Medium
10347,5884.65,4,S18_4600,APAC,Medium
10357,3559.64,4,S18_4600,NA,Medium
10370,1668.37,1,S18_4600,APAC,Small
10382,4890.6,1,S18_4600,NA,Medium
10411,5235.72,2,S18_4600,NA,Medium
10425,4325.16,2,S18_4600,EMEA,Medium
10103,1938.89,1,S18_4668,EMEA,Small
10113,2490.5,1,S18_4668,NA,Small
10126,2314.69,2,S18_4668,EMEA,Small
10140,1254.83,3,S18_4668,NA,Small
10150,1282.8,3,S18_4668,Japan,Small
10164,1345.75,4,S18_4668,EMEA,Small
10174,2194.22,4,S18_4668,APAC,Small
10183,1972,4,S18_4668,NA,Small
10194,1835.98,4,S18_4668,EMEA,Small
10206,1119.93,4,S18_4668,NA,Small
10215,2082.88,1,S18_4668,NA,Small
10229,1569.75,1,S18_4668,NA,Small
10245,2694.15,2,S18_4668,NA,Small
10258,1257.27,2,S18_4668,Japan,Small
10270,2567.84,3,S18_4668,APAC,Small
10281,2634.28,3,S18_4668,NA,Small
10291,1502.78,3,S18_4668,EMEA,Small
10304,1676.2,4,S18_4668,EMEA,Small
10312,2217.15,4,S18_4668,NA,Small
10324,6832.02,4,S18_4668,NA,Medium
10333,1916.64,4,S18_4668,NA,Small
10348,7110.8,4,S18_4668,EMEA,Large
10358,5302.8,4,S18_4668,EMEA,Medium
10370,2730,1,S18_4668,APAC,Small
10382,7827.3,1,S18_4668,NA,Large
10411,2095.45,2,S18_4668,NA,Small
10424,1556.62,2,S18_4668,EMEA,Small
10108,5565.12,1,S18_4721,Japan,Medium
10122,3583.16,2,S18_4721,EMEA,Medium
10135,4705.18,3,S18_4721,NA,Medium
10146,4444.54,3,S18_4721,NA,Medium
10159,4618.88,4,S18_4721,NA,Medium
10169,4910.4,4,S18_4721,APAC,Medium
10180,5565.12,4,S18_4721,EMEA,Medium
10191,4237.76,4,S18_4721,EMEA,Medium
10211,5673.58,1,S18_4721,EMEA,Medium
10225,5260.15,1,S18_4721,EMEA,Medium
10238,6350.96,2,S18_4721,EMEA,Medium
10252,3559.4,2,S18_4721,EMEA,Medium
10264,2410.6,2,S18_4721,NA,Small
10276,5713.92,3,S18_4721,NA,Medium
10287,4300.32,3,S18_4721,EMEA,Medium
10299,7947.31,3,S18_4721,EMEA,Large
10310,5356.8,4,S18_4721,EMEA,Medium
10319,7901.1,4,S18_4721,NA,Large
10330,6101,4,S18_4721,Japan,Medium
10342,6276.46,4,S18_4721,APAC,Medium
10355,4203.5,4,S18_4721,EMEA,Medium
10363,1629.04,1,S18_4721,EMEA,Small
10378,3289.86,1,S18_4721,EMEA,Medium
10390,6862.94,1,S18_4721,NA,Medium
10110,2574.18,1,S18_4933,EMEA,Small
10124,1327.79,2,S18_4933,NA,Small
10148,2356.25,3,S18_4933,APAC,Small
10161,2013.5,4,S18_4933,EMEA,Small
10173,2807.22,4,S18_4933,EMEA,Small
10182,3072.96,4,S18_4933,NA,Medium
10193,1906.5,4,S18_4933,APAC,Small
10204,3431.7,4,S18_4933,NA,Medium
10213,2084.75,1,S18_4933,EMEA,Small
10227,2136.01,1,S18_4933,EMEA,Small
10241,2009.7,2,S18_4933,EMEA,Small
10267,2719.8,3,S18_4933,NA,Small
10279,1575.08,3,S18_4933,EMEA,Small
10288,1688.43,3,S18_4933,APAC,Small
10302,1672.1,4,S18_4933,EMEA,Small
10311,1674.75,4,S18_4933,EMEA,Small
10332,3472.98,4,S18_4933,EMEA,Medium
10344,1649.18,4,S18_4933,EMEA,Small
10367,3751,1,S18_4933,NA,Medium
10380,4536,1,S18_4933,EMEA,Medium
10407,4421.34,2,S18_4933,NA,Medium
10420,2078.28,2,S18_4933,APAC,Small
10110,3069,1,S24_1046,EMEA,Medium
10124,1713.8,2,S24_1046,NA,Small
10148,1506.5,3,S24_1046,APAC,Small
10161,2692.12,4,S24_1046,EMEA,Small
10172,2422.08,4,S24_1046,NA,Small
10182,3488.34,4,S24_1046,NA,Medium
10192,2583.34,4,S24_1046,NA,Small
10204,1249.4,4,S24_1046,NA,Small
10212,3374.71,1,S24_1046,EMEA,Medium
10226,1265.46,1,S24_1046,NA,Small
10241,1681.46,2,S24_1046,EMEA,Small
10267,3204,3,S24_1046,NA,Medium
10279,2398.72,3,S24_1046,EMEA,Small
10288,2381.04,3,S24_1046,APAC,Small
10301,1944.54,4,S24_1046,EMEA,Small
10311,2273.7,4,S24_1046,EMEA,Small
10321,2116.5,4,S24_1046,NA,Small
10332,1307.32,4,S24_1046,EMEA,Small
10344,1726.37,4,S24_1046,EMEA,Small
10367,1267.77,1,S24_1046,NA,Small
10380,3441.82,1,S24_1046,EMEA,Medium
10407,1987.18,2,S24_1046,NA,Small
10420,3880.2,2,S24_1046,APAC,Medium
10104,1942.15,1,S24_1444,EMEA,Small
10115,3259.92,2,S24_1444,NA,Medium
10127,1213.8,2,S24_1444,NA,Small
10141,1086.6,3,S24_1444,EMEA,Small
10152,1632.75,3,S24_1444,APAC,Small
10165,1734,4,S24_1444,Japan,Small
10176,1857.06,4,S24_1444,EMEA,Small
10184,1863.41,4,S24_1444,EMEA,Small
10195,2924.68,4,S24_1444,NA,Small
10207,2294.18,4,S24_1444,NA,Small
10220,1457.82,1,S24_1444,EMEA,Small
10230,1955.88,1,S24_1444,EMEA,Small
10246,2314.4,2,S24_1444,EMEA,Small
10259,1310.96,2,S24_1444,APAC,Small
10271,2913.3,3,S24_1444,NA,Small
10282,1357.78,3,S24_1444,NA,Small
10292,2150,3,S24_1444,NA,Small
10305,2783.25,4,S24_1444,NA,Small
10314,2339.92,4,S24_1444,EMEA,Small
10324,1729,4,S24_1444,NA,Small
10336,5972.4,4,S24_1444,EMEA,Medium
10349,2275.2,4,S24_1444,NA,Small
10358,2673.44,4,S24_1444,EMEA,Small
10371,2431.75,1,S24_1444,NA,Small
10383,2018.72,1,S24_1444,EMEA,Small
10394,1558.99,1,S24_1444,EMEA,Small
10412,1104.6,2,S24_1444,EMEA,Small
10425,2575.1,2,S24_1444,EMEA,Small
10107,2845.75,1,S24_1578,NA,Small
10120,3431.75,2,S24_1578,APAC,Medium
10134,3273.9,3,S24_1578,EMEA,Medium
10145,4119.4,3,S24_1578,NA,Medium
10159,5355.68,4,S24_1578,NA,Medium
10168,5747.5,4,S24_1578,NA,Medium
10180,5355.36,4,S24_1578,EMEA,Medium
10188,2535.75,4,S24_1578,EMEA,Small
10201,4351.23,4,S24_1578,NA,Medium
10211,2254,1,S24_1578,EMEA,Small
10223,2921.28,1,S24_1578,APAC,Small
10237,2299,2,S24_1578,NA,Small
10251,2637.18,2,S24_1578,NA,Small
10263,4307.52,2,S24_1578,NA,Medium
10275,2153.76,3,S24_1578,EMEA,Small
10285,3716.88,3,S24_1578,NA,Medium
10299,5455.76,3,S24_1578,EMEA,Medium
10309,2650.62,4,S24_1578,EMEA,Small
10318,6437.28,4,S24_1578,NA,Medium
10329,2633.4,4,S24_1578,NA,Small
10339,2278.53,4,S24_1578,Japan,Small
10362,4846,1,S24_1578,NA,Medium
10374,4197.1,1,S24_1578,APAC,Medium
10389,4597.65,1,S24_1578,EMEA,Medium
10403,5287.7,2,S24_1578,EMEA,Medium
10417,3550.05,2,S24_1578,EMEA,Medium
10110,1721.73,1,S24_1628,EMEA,Small
10123,2993.5,2,S24_1628,EMEA,Small
10137,1295.06,3,S24_1628,EMEA,Small
10148,2671.95,3,S24_1628,APAC,Small
10161,1226.59,4,S24_1628,EMEA,Small
10172,1453.84,4,S24_1628,NA,Small
10181,1830.22,4,S24_1628,EMEA,Small
10192,2530.01,4,S24_1628,NA,Small
10204,2241.45,4,S24_1628,NA,Small
10212,2399.85,1,S24_1628,EMEA,Small
10226,1557.72,1,S24_1628,NA,Small
10241,845.25,2,S24_1628,EMEA,Small
10266,1352.4,3,S24_1628,EMEA,Small
10278,1584.8,3,S24_1628,NA,Small
10288,2616,3,S24_1628,APAC,Small
10301,1129.04,4,S24_1628,EMEA,Small
10311,2218.5,4,S24_1628,EMEA,Small
10321,2028.48,4,S24_1628,NA,Small
10332,1759.2,4,S24_1628,EMEA,Small
10343,977.67,4,S24_1628,EMEA,Small
10367,1463,1,S24_1628,NA,Small
10379,3970.56,1,S24_1628,EMEA,Medium
10407,2576,2,S24_1628,NA,Small
10420,2233.69,2,S24_1628,APAC,Small
10106,2481.64,1,S24_1785,EMEA,Small
10120,4651.53,2,S24_1785,APAC,Medium
10133,3858.1,2,S24_1785,EMEA,Medium
10145,3501.6,3,S24_1785,NA,Medium
10168,6433.7,4,S24_1785,NA,Medium
10210,2658.96,1,S24_1785,Japan,Small
10223,3608.76,1,S24_1785,APAC,Medium
10235,2214.67,2,S24_1785,NA,Small
10250,2747.53,2,S24_1785,NA,Small
10262,3310.92,2,S24_1785,EMEA,Medium
10275,2380,3,S24_1785,EMEA,Small
10284,2310.88,3,S24_1785,EMEA,Small
10297,4061.76,3,S24_1785,EMEA,Medium
10308,3493.7,4,S24_1785,NA,Medium
10316,2872.25,4,S24_1785,EMEA,Small
10328,4114.38,4,S24_1785,EMEA,Medium
10339,1063.65,4,S24_1785,Japan,Small
10353,2008.44,4,S24_1785,NA,Small
10374,4328.6,1,S24_1785,APAC,Medium
10386,1376.43,1,S24_1785,EMEA,Small
10398,5552.16,1,S24_1785,EMEA,Medium
10401,3659.02,2,S24_1785,NA,Medium
10416,4165.61,2,S24_1785,EMEA,Medium
10101,1404,1,S24_1937,EMEA,Small
10110,710.2,1,S24_1937,EMEA,Small
10124,1702.8,2,S24_1937,NA,Small
10149,1194.84,3,S24_1937,NA,Small
10162,1007.14,4,S24_1937,NA,Small
10173,977.43,4,S24_1937,EMEA,Small
10182,1436.76,4,S24_1937,NA,Small
10193,759.46,4,S24_1937,APAC,Small
10205,1189.44,4,S24_1937,EMEA,Small
10214,683.8,1,S24_1937,EMEA,Small
10227,1226.82,1,S24_1937,EMEA,Small
10243,974.82,2,S24_1937,NA,Small
10280,577.6,3,S24_1937,EMEA,Small
10288,1106.93,3,S24_1937,APAC,Small
10304,694.6,4,S24_1937,EMEA,Small
10312,1152.06,4,S24_1937,NA,Small
10322,2624,4,S24_1937,NA,Small
10332,3685.95,4,S24_1937,EMEA,Medium
10344,703.6,4,S24_1937,EMEA,Small
10356,9720,4,S24_1937,EMEA,Large
10367,834.67,1,S24_1937,NA,Small
10380,2257.92,1,S24_1937,EMEA,Small
10391,8344.71,1,S24_1937,APAC,Large
10409,1801.94,2,S24_1937,APAC,Small
10420,1209.6,2,S24_1937,APAC,Small
10107,3155.14,1,S24_2000,NA,Medium
10120,2848.86,2,S24_2000,APAC,Small
10134,3570.29,3,S24_2000,EMEA,Medium
10145,3902.41,3,S24_2000,NA,Medium
10158,1474.66,4,S24_2000,EMEA,Small
10168,2186.89,4,S24_2000,NA,Small
10180,1919.4,4,S24_2000,EMEA,Small
10188,3656,4,S24_2000,EMEA,Medium
10201,1847,4,S24_2000,NA,Small
10210,1851,1,S24_2000,Japan,Small
10223,2633.78,1,S24_2000,APAC,Small
10236,3153.6,2,S24_2000,NA,Medium
10250,2803.2,2,S24_2000,NA,Small
10263,2311.02,2,S24_2000,NA,Small
10275,2399.4,3,S24_2000,EMEA,Small
10285,2733.12,3,S24_2000,NA,Small
10297,2096.32,3,S24_2000,EMEA,Small
10308,2971.34,4,S24_2000,NA,Small
10318,2257.58,4,S24_2000,NA,Small
10329,3493.91,4,S24_2000,NA,Medium
10340,4398.9,4,S24_2000,EMEA,Medium
10363,3595.62,1,S24_2000,EMEA,Medium
10375,2443.29,1,S24_2000,EMEA,Small
10389,3988.6,1,S24_2000,EMEA,Medium
10402,5168.4,2,S24_2000,EMEA,Medium
10416,2803.2,2,S24_2000,EMEA,Small
10105,6341.21,1,S24_2011,EMEA,Medium
10117,5189.78,2,S24_2011,Japan,Medium
10129,6027.75,2,S24_2011,EMEA,Medium
10142,3366,3,S24_2011,NA,Medium
10153,5456.4,3,S24_2011,EMEA,Medium
10167,3812.16,4,S24_2011,EMEA,Medium
10177,6083,4,S24_2011,EMEA,Medium
10185,3170.7,4,S24_2011,NA,Medium
10197,4534.6,4,S24_2011,EMEA,Medium
10208,4301.15,1,S24_2011,EMEA,Medium
10221,6804.63,1,S24_2011,EMEA,Medium
10232,5652.94,1,S24_2011,EMEA,Medium
10248,6960.48,2,S24_2011,NA,Medium
10261,4512.6,2,S24_2011,NA,Medium
10273,2784.76,3,S24_2011,EMEA,Small
10283,5316.36,3,S24_2011,NA,Medium
10293,2941.89,3,S24_2011,EMEA,Small
10306,3207.4,4,S24_2011,EMEA,Medium
10315,4215.05,4,S24_2011,EMEA,Medium
10326,4333.29,4,S24_2011,EMEA,Medium
10337,2087.13,4,S24_2011,NA,Small
10350,1711.22,4,S24_2011,EMEA,Small
10372,3910.53,1,S24_2011,Japan,Medium
10384,2255.12,1,S24_2011,NA,Small
10396,5720.75,1,S24_2011,NA,Medium
10414,3335.23,2,S24_2011,NA,Medium
10101,2472.96,1,S24_2022,EMEA,Small
10110,1729.65,1,S24_2022,EMEA,Small
10124,995.5,2,S24_2022,NA,Small
10149,2414.72,3,S24_2022,NA,Small
10162,1560.47,4,S24_2022,NA,Small
10173,1112.94,4,S24_2022,EMEA,Small
10182,1138.94,4,S24_2022,NA,Small
10193,1012.4,4,S24_2022,APAC,Small
10205,913.92,4,S24_2022,EMEA,Small
10214,2349.06,1,S24_2022,EMEA,Small
10227,1161.12,1,S24_2022,EMEA,Small
10244,1764.75,2,S24_2022,EMEA,Small
10255,1690.9,2,S24_2022,EMEA,Small
10280,2137.05,3,S24_2022,EMEA,Small
10289,2177.1,3,S24_2022,EMEA,Small
10304,1734.48,4,S24_2022,EMEA,Small
10312,865.49,4,S24_2022,NA,Small
10322,3500.1,4,S24_2022,NA,Medium
10332,2223.52,4,S24_2022,EMEA,Small
10345,2311.68,4,S24_2022,EMEA,Small
10356,828.36,4,S24_2022,EMEA,Small
10367,856.52,1,S24_2022,NA,Small
10380,1845.45,1,S24_2022,EMEA,Small
10391,4042.08,1,S24_2022,APAC,Medium
10421,1828,2,S24_2022,NA,Small
10103,3680.28,1,S24_2300,EMEA,Medium
10114,2925.09,2,S24_2300,EMEA,Small
10126,3415.77,2,S24_2300,EMEA,Medium
10140,5105.14,3,S24_2300,NA,Medium
10151,5098.8,3,S24_2300,EMEA,Medium
10165,4661.76,4,S24_2300,Japan,Medium
10175,2969.96,4,S24_2300,EMEA,Small
10184,3496.32,4,S24_2300,EMEA,Medium
10194,5760.93,4,S24_2300,EMEA,Medium
10207,6819.04,4,S24_2300,NA,Medium
10217,3148.88,1,S24_2300,APAC,Medium
10229,5704.32,1,S24_2300,NA,Medium
10246,3520.6,2,S24_2300,EMEA,Medium
10259,5285.62,2,S24_2300,APAC,Medium
10271,5605.05,3,S24_2300,NA,Medium
10281,2779.5,3,S24_2300,NA,Small
10291,5398.08,3,S24_2300,EMEA,Medium
10305,3189.6,4,S24_2300,NA,Medium
10313,5581.8,4,S24_2300,NA,Medium
10324,3820.44,4,S24_2300,NA,Medium
10334,5528.04,4,S24_2300,EMEA,Medium
10348,5981.42,4,S24_2300,EMEA,Medium
10358,5684.65,4,S24_2300,EMEA,Medium
10371,3449.4,1,S24_2300,NA,Medium
10382,2654.4,1,S24_2300,NA,Small
10412,8498,2,S24_2300,EMEA,Large
10425,5510.54,2,S24_2300,EMEA,Medium
10108,2060.45,1,S24_2360,Japan,Small
10121,2460.16,2,S24_2360,EMEA,Small
10135,1787.56,3,S24_2360,NA,Small
10145,1645.65,3,S24_2360,NA,Small
10159,2169.18,4,S24_2360,NA,Small
10169,2816.18,4,S24_2360,APAC,Small
10180,2521.05,4,S24_2360,EMEA,Small
10190,3199.98,4,S24_2360,EMEA,Medium
10211,1338.12,1,S24_2360,EMEA,Small
10224,2972.58,1,S24_2360,EMEA,Small
10237,2070.9,2,S24_2360,NA,Small
10252,3092.6,2,S24_2360,EMEA,Medium
10264,2408.7,2,S24_2360,NA,Small
10276,3472.54,3,S24_2360,NA,Medium
10285,2263.28,3,S24_2360,NA,Small
10299,2194.17,3,S24_2360,EMEA,Small
10309,1346.4,4,S24_2360,EMEA,Small
10319,2533.63,4,S24_2360,NA,Small
10330,3403.26,4,S24_2360,Japan,Medium
10341,3307.2,4,S24_2360,EMEA,Medium
10355,2896.65,4,S24_2360,EMEA,Small
10363,2632.89,1,S24_2360,EMEA,Small
10375,2046,1,S24_2360,EMEA,Small
10390,2279.55,1,S24_2360,NA,Small
10403,2150.55,2,S24_2360,EMEA,Small
10110,3360.45,1,S24_2766,EMEA,Medium
10124,2326.4,2,S24_2766,NA,Small
10148,1545.6,3,S24_2766,APAC,Small
10161,2144.6,4,S24_2766,EMEA,Small
10172,1639.22,4,S24_2766,NA,Small
10182,2649.6,4,S24_2766,NA,Small
10192,3845.6,4,S24_2766,NA,Medium
10204,4527.04,4,S24_2766,NA,Medium
10212,3966.3,1,S24_2766,EMEA,Medium
10227,4142.58,1,S24_2766,EMEA,Medium
10241,4441.5,2,S24_2766,EMEA,Medium
10267,3315.12,3,S24_2766,NA,Medium
10279,3918.53,3,S24_2766,EMEA,Medium
10288,2830.45,3,S24_2766,APAC,Small
10302,5298.86,4,S24_2766,EMEA,Medium
10311,2620.8,4,S24_2766,EMEA,Small
10321,2181,4,S24_2766,NA,Small
10332,3382.08,4,S24_2766,EMEA,Medium
10346,2876.75,4,S24_2766,NA,Small
10368,4107.2,1,S24_2766,NA,Medium
10380,1350,1,S24_2766,EMEA,Small
10407,7182,2,S24_2766,NA,Large
10420,3933.93,2,S24_2766,APAC,Medium
10104,1742.4,1,S24_2840,EMEA,Small
10114,721.44,2,S24_2840,EMEA,Small
10127,1489.41,2,S24_2840,NA,Small
10141,891.03,3,S24_2840,EMEA,Small
10151,1209.3,3,S24_2840,EMEA,Small
10165,859.14,4,S24_2840,Japan,Small
10175,1151.44,4,S24_2840,EMEA,Small
10184,1336.44,4,S24_2840,EMEA,Small
10195,905.28,4,S24_2840,NA,Small
10207,1247.4,4,S24_2840,NA,Small
10219,846.51,1,S24_2840,NA,Small
10229,1085.04,1,S24_2840,NA,Small
10246,1767.43,2,S24_2840,EMEA,Small
10259,1030.44,2,S24_2840,APAC,Small
10271,1585.36,3,S24_2840,NA,Small
10281,813.2,3,S24_2840,NA,Small
10292,1172.34,3,S24_2840,NA,Small
10305,1510.56,4,S24_2840,NA,Small
10314,1448.07,4,S24_2840,EMEA,Small
10324,3338.1,4,S24_2840,NA,Medium
10335,1225.29,4,S24_2840,NA,Small
10349,1336.68,4,S24_2840,NA,Small
10358,2985.84,4,S24_2840,EMEA,Small
10371,5545.8,1,S24_2840,NA,Medium
10383,6089.6,1,S24_2840,EMEA,Medium
10394,1789.4,1,S24_2840,EMEA,Small
10412,1082.1,2,S24_2840,EMEA,Small
10425,1030.44,2,S24_2840,EMEA,Small
10106,3659.32,1,S24_2841,EMEA,Medium
10119,2443.6,2,S24_2841,EMEA,Small
10131,2349.9,2,S24_2841,NA,Small
10143,1646.19,3,S24_2841,NA,Small
10155,1670.26,4,S24_2841,EMEA,Small
10167,1467.48,4,S24_2841,EMEA,Small
10178,2748.56,4,S24_2841,EMEA,Small
10186,1522.4,4,S24_2841,EMEA,Small
10198,3255.36,4,S24_2841,Japan,Medium
10209,3535.03,1,S24_2841,NA,Medium
10222,2608.96,1,S24_2841,NA,Small
10249,1356.4,2,S24_2841,NA,Small
10262,1611.36,2,S24_2841,EMEA,Small
10274,2603.2,3,S24_2841,NA,Small
10284,2219.7,3,S24_2841,EMEA,Small
10296,1496.25,3,S24_2841,EMEA,Small
10307,1884,4,S24_2841,NA,Small
10316,2166.14,4,S24_2841,EMEA,Small
10328,2828.16,4,S24_2841,EMEA,Small
10339,6214.45,4,S24_2841,Japan,Medium
10351,1867,4,S24_2841,EMEA,Small
10373,2676.72,1,S24_2841,EMEA,Small
10386,2182.44,1,S24_2841,EMEA,Small
10398,1611.4,1,S24_2841,EMEA,Small
10400,1479.84,2,S24_2841,NA,Small
10415,1424.22,2,S24_2841,APAC,Small
10110,5942.28,1,S24_2887,EMEA,Medium
10124,2348.75,2,S24_2887,NA,Small
10148,4392.12,3,S24_2887,APAC,Medium
10161,2759.75,4,S24_2887,EMEA,Small
10173,2728.03,4,S24_2887,EMEA,Small
10182,2395.8,4,S24_2887,NA,Small
10192,3052.33,4,S24_2887,NA,Medium
10204,4242,4,S24_2887,NA,Medium
10213,2790.45,1,S24_2887,EMEA,Small
10227,4340.49,1,S24_2887,EMEA,Medium
10241,2762.2,2,S24_2887,EMEA,Small
